streetName,streetType,minHouseNum,maxHouseNum
Burčáková,,1,100
Butovická,,1,100
Butovská,,1,100
Buttulova,,1,100
Buvova,,1,100
Buzkova,,1,100
Buzkovice,,1,100
Buzulucká,,1,100
Bučina,,1,100
Bučinská,,1,100
Bučiska,,1,100
Bučkova,,1,100
Bučovická,,1,100
Bučovská,,1,100
Buďárkova,,1,100
Buštěhradská,,1,100
Bužkovská,,1,100
Bydhošťská,,1,100
Bydlinského,,1,100
Bydžovská,,1,100
Bydžovského,,1,100
Bylanská,,1,100
Bylinková,,1,100
Bylinná,,1,100
Bylničky,,1,100
Bynovská,,1,100
Bysterská,,1,100
Bystrovanská,,1,100
Bystré,,1,100
Bystřanská,,1,100
Bystřecká,,1,100
Bystřická,,1,100
Bystřinova,,1,100
Bystřičná,,1,100
Bytinská,,1,100
Bytovky,,1,100
Bytízská,,1,100
Byšická,,1,100
Byškovická,,1,100
Bzenecká,,1,100
Bzinská,,1,100
Bálkovická,,1,100
Bánov,,1,100
Bánskobystrická,,1,100
Bárova,,1,100
Bártkova,,1,100
Bártlova,,1,100
Bártova,,1,100
Báňská,,1,100
Báštěcká,,1,100
Bášťská,,1,100
Bédy Křídla,,1,100
Bílanská,,1,100
Bílenecké náměstí,,1,100
Bílinská,,1,100
Bílkova,,1,100
Bílokostelecká,,1,100
Bílovecká,,1,100
Bílovická,,1,100
Bílovská,,1,100
Bílá,,1,100
Bílá Bříza,,1,100
Bílá čtvrť,,1,100
Bílého,,1,100
Bílý Potok,,1,100
Bílý Vrch,,1,100
Bílý kopec,,1,100
Bílý kámen,,1,100
Bílčická,,1,100
Bímova,,1,100
Bínova,,1,100
Bítovská,,1,100
Bóži Modrého,,1,100
Böhmova,,1,100
Býčiny,,1,100
Býšovská,,1,100
Běchorská,,1,100
Běchovická,,1,100
Bědovická,,1,100
Běhounkova,,1,100
Bělehradská,,1,100
Bělečská,,1,100
Bělidelská,,1,100
Bělidla,,1,100
Bělidlo,,1,100
Bělina,,1,100
Bělinského,,1,100
Běliska,,1,100
Bělisko,,1,100
Bělobranské náměstí,,1,100
Bělocerkevská,,1,100
Bělocká,,1,100
Bělohlavova,,1,100
Bělohorská,,1,100
Bělohrobského,,1,100
Bělojarská,,1,100
Bělomlýnská,,1,100
Bělopotocká,,1,100
Běloruská,,1,100
Bělotínská,,1,100
Běloveská,,1,100
Bělovodská,,1,100
Bělská,,1,100
Běluňská,,1,100
Bělušická,,1,100
Běly Pažoutové,,1,100
Bělá,,1,100
Bělásková,,1,100
Bělčická,,1,100
Běřín,,1,100
Běštín,,1,100
Běžecká,,1,100
Běžná,,1,100
Bőhmova,,1,100
Bř. Kafky,,1,100
Břeclavská,,1,100
Břehnická,,1,100
Břehová,,1,100
Břehy,,1,100
Břenkova,,1,100
Břestek,,1,100
Břet. Bartoše,,1,100
Břetislava Bakaly,,1,100
Břetislavova,,1,100
Břetislavova stezka,,1,100
Břevnická,,1,100
Břevnovská,,1,100
Břevská,,1,100
Březanova,,1,100
Březecká,,1,100
Březenecká,,1,100
Březenská,,1,100
Březhradská,,1,100
Březina,,1,100
Březinova,,1,100
Březinova stezka,,1,100
Březinská,,1,100
Březiněveská,,1,100
Březnice,,1,100
Březnická,,1,100
Březnová,,1,100
Březohorská,,1,100
Březovec,,1,100
Březovická,,1,100
Březovská,,1,100
Březovského,,1,100
Březová,,1,100
Březová alej,,1,100
Březový háj,,1,100
Březový vrch,,1,100
Březská,,1,100
Březský vrch,,1,100
Březí,,1,100
Březůvka,,1,100
Březůvky,,1,100
Břečtejnská,,1,100
Břečťanová,,1,100
Břeňkova,,1,100
Břežanská,,1,100
Břežánecká,,1,100
Břežánská,,1,100
Břidlicová,,1,100
Břidličná,,1,100
Břustkova,,1,100
Bří Hubálků,,1,100
Bří Jungmannů,,1,100
Bří Lohniských,,1,100
Bří Lužů,,1,100
Bří Mrštíků,,1,100
Bří Podmolů,,1,100
Bří Pátů,,1,100
Bří Čapků,,1,100
Bří Šmejdovců,,1,100
Bří Šťastných,,1,100
Bří. Lumierů,,1,100
Bří. Mikolášků,,1,100
Bří. Mrštíků,,1,100
Bří. Nováků,,1,100
Bří. Čapků,,1,100
Břízková,,1,100
Břízky,,1,100
Břízova,,1,100
Břízová,,1,100
Bříšťanská,,1,100
Bůžkova,,1,100
C. Boudy,,1,100
Cabernetová,,1,100
Cacardov,,1,100
Cacovice,,1,100
Cacovická,,1,100
Cafourkova,,1,100
Cajthamlova,,1,100
Camilla Sitteho,,1,100
Candátová,,1,100
Cechovní,,1,100
Cecilka,,1,100
Cecima,,1,100
Cedrová,,1,100
Cejl,,1,100
Cejpova,,1,100
Celetná,,1,100
Celniční,,1,100
Celní,,1,100
Cementová,,1,100
Cementářské sídliště,,1,100
Cenomanská,,1,100
Central Trade Park D1,,1,100
Centrum,,1,100
Centrální,,1,100
Ceplechova,,1,100
Cereghettiho,,1,100
Cerhenická,,1,100
Cerhýnská,,1,100
Ceronský dvůr,,1,100
Cerony,,1,100
Cesmínová,,1,100
Cesta JZD,,1,100
Cesta Legií,,1,100
Cesta brigádníků,,1,100
Cesta po pravé hrázi,,1,100
Cestička,,1,100
Cetyňská,,1,100
Chabarovská,,1,100
Chabařovická,,1,100
Chaberská,,1,100
Chabeřická,,1,100
Chabičovská,,1,100
Chalabalova,,1,100
Chaloupecká,,1,100
Chaloupeckého,,1,100
Chaloupeckého náměstí,,1,100
Chaloupkova,,1,100
Chaloupky,,1,100
Chaltická,,1,100
Chalupkova,,1,100
Chalupky,,1,100
Chalupnická,,1,100
Chalupníkova,,1,100
Chalupy,,1,100
Chalupářská,,1,100
Chalúpeckého,,1,100
Chalúpky,,1,100
Chamrádova,,1,100
Charbinská,,1,100
Charitní,,1,100
Charkovská,,1,100
Charlese de Gaulla,,1,100
Charouzova,,1,100
Charvatská,,1,100
Charvátova,,1,100
Charvátská,,1,100
Chatařská,,1,100
Chatová,,1,100
Chaty,,1,100
Chebská,,1,100
Chelčického,,1,100
Chelčického náměstí,,1,100
Chemická,,1,100
Chemiků,,1,100
Chilská,,1,100
Chittussiho,,1,100
Chittussiho nám.,,1,100
Chladná,,1,100
Chladírenská,,1,100
Chleborádova,,1,100
Chlebovická,,1,100
Chlomecká,,1,100
Chlubnova,,1,100
Chludilova,,1,100
Chlumecká,,1,100
Chlumeckého,,1,100
Chlumeček,,1,100
Chlumova,,1,100
Chlumská,,1,100
Chlumy,,1,100
Chlumínská,,1,100
Chlumčanská,,1,100
Chlumčanského,,1,100
Chlupova,,1,100
Chlupáčova,,1,100
Chládkova,,1,100
Chlístovská,,1,100
Chmelařská,,1,100
Chmelařské náměstí,,1,100
Chmelenec,,1,100
Chmelenská,,1,100
Chmelenského,,1,100
Chmelická,,1,100
Chmelnice,,1,100
Chmelnická,,1,100
Chmelničky,,1,100
Chmelná,,1,100
Chmelník,,1,100
Chmelova,,1,100
Chmelová,,1,100
Chmelíkova,,1,100
Chmelín,,1,100
Chmelířova,,1,100
Chobot,,1,100
Chobotecká,,1,100
Chobotov,,1,100
Chobotská,,1,100
Chobůtky,,1,100
Choceradská,,1,100
Choceňská,,1,100
Chochola,,1,100
Chocholka,,1,100
Chocholouškova,,1,100
Chocholík,,1,100
Chocova,,1,100
Chodníček,,1,100
Chodounského,,1,100
Chodovecké náměstí,,1,100
Chodovická,,1,100
Chodovská,,1,100
Chodská,,1,100
Choděrova,,1,100
Cholevova,,1,100
Cholinská,,1,100
Cholossiova,,1,100
Cholunská,,1,100
Cholupická,,1,100
Chomutovická,,1,100
Chomutovská,,1,100
Chomýžská,,1,100
Chopinova,,1,100
Choratická,,1,100
Chorinova,,1,100
Chorošová,,1,100
Chorušická,,1,100
Choráze,,1,100
Chotečská,,1,100
Chotkova,,1,100
Chotobuš,,1,100
Chotouchovská,,1,100
Chotouňská,,1,100
Chotovická,,1,100
Chotusická,,1,100
Chotutická,,1,100
Chotyňská,,1,100
Chotěbořova,,1,100
Chotěbořská,,1,100
Chotěbuzská,,1,100
Chotěbuzská IV,,1,100
Chotěnovská,,1,100
Chotěšovská,,1,100
Chouranice,,1,100
Chovatelská,,1,100
Chovatelů,,1,100
Chořelice,,1,100
Chrastavická,,1,100
Chrastavská,,1,100
Chrastická,,1,100
Chrastí,,1,100
Chrastě,,1,100
Chrastěšovská,,1,100
Chrašice,,1,100
Chrašická,,1,100
Chrbiny,,1,100
Chrby,,1,100
Chrjukinova,,1,100
Chrlická,,1,100
Chrobolská,,1,100
Chrobákova,,1,100
Chrochvická,,1,100
Chropyňská,,1,100
Chrpová,,1,100
Chrudimská,,1,100
Chrustova,,1,100
Chráněná,,1,100
Chrástecká,,1,100
Chrástka,,1,100
Chrášťanská,,1,100
Chržínská,,1,100
Chuchelnická,,1,100
Chuchelská,,1,100
Chudenická,,1,100
Chudenínská,,1,100
Chudeřínská,,1,100
Chudobova,,1,100
Chudomel,,1,100
Chudoměřická,,1,100
Chudčická,,1,100
Churnajevova,,1,100
Churáňovská,,1,100
Churého,,1,100
Chvalečská,,1,100
Chvalkovická,,1,100
Chvalova,,1,100
Chvalovka,,1,100
Chvalovského nábřeží,,1,100
Chvalská,,1,100
Chvalíkovická,,1,100
Chvalínská,,1,100
Chvatěrubská,,1,100
Chvojkova,,1,100
Chvojová,,1,100
Chvojínská,,1,100
Chválenická,,1,100
Chválova,,1,100
Chvátalova,,1,100
Chyjická,,1,100
Chylická,,1,100
Chytilova,,1,100
Chářovská,,1,100
Chýnovská,,1,100
Chýňská,,1,100
Chýšská,,1,100
Chřestová,,1,100
Chřibská,,1,100
Chříb,,1,100
Ciboušovská,,1,100
Cibulkova,,1,100
Cicha,,1,100
Cichrov,,1,100
Cidlinská,,1,100
Cigánkova,,1,100
Cigánov,,1,100
Cihelna,,1,100
Cihelna I,,1,100
Cihelna II,,1,100
Cihelny,,1,100
Cihelná,,1,100
Cihelní,,1,100
Cihlová,,1,100
Cihlářova,,1,100
Cihlářská,,1,100
Cihlářská čtvrť,,1,100
Cikanecká,,1,100
Cikánská,,1,100
Cimburk,,1,100
Cimburkova,,1,100
Cimlerova,,1,100
Cingrova,,1,100
Cinibulkova,,1,100
Cinibulkova cesta,,1,100
Ciolkovského,,1,100
Ciorova,,1,100
Cirkusová,,1,100
Cirón,,1,100
Cisterciácká,,1,100
Citolibská,,1,100
Citrusová,,1,100
Claudiusova,,1,100
Collinova,,1,100
Collo-louky,,1,100
Colova,,1,100
Cordova,,1,100
Coriových,,1,100
Cornovova,,1,100
Cottonové,,1,100
Coufalíkovo náměstí,,1,100
Crhounkova,,1,100
Ct. Šťastného,,1,100
Ctiborova,,1,100
Ctibořská,,1,100
Ctiradova,,1,100
Ctěnická,,1,100
Cukerní,,1,100
Cukrova,,1,100
Cukrovar,,1,100
Cukrovarnická,,1,100
Cukrovarská,,1,100
Cukrovarská zahrada,,1,100
Cukrářská,,1,100
Cupákova,,1,100
Cuřínova,,1,100
Cvikovská,,1,100
Cvilínská,,1,100
Cvičebná,,1,100
Cvičná,,1,100
Cvokařská,,1,100
Cvrčelka,,1,100
Cvrčkova,,1,100
Cvrčovice,,1,100
Cyklistická,,1,100
Cyprichova,,1,100
Cypřišová,,1,100
Cyrila Boudy,,1,100
Cyrila Musila,,1,100
Cyrila a Metoděje,,1,100
Cyrilometodějská,,1,100
Cyrilometodějská stezka,,1,100
Cyrilometodějské náměstí,,1,100
Cyrilov,,1,100
Cyrilova,,1,100
Cyrilovská,,1,100
Cyrilská,,1,100
Czedikova,,1,100
Cáhlovská,,1,100
Cílkova,,1,100
Cílová,,1,100
Cínová,,1,100
Cínová hora A,,1,100
Církova,,1,100
Církvická,,1,100
Církvičná,,1,100
Církvičská,,1,100
Císaře Karla,,1,100
Císaře Zikmunda,,1,100
Císařova,,1,100
Císařská,,1,100
Císařská louka,,1,100
Císařský ostrov,,1,100
Císlerova,,1,100
Cítolibská,,1,100
Cítovská,,1,100
D. Růži,,1,100
Dagmar Burešové,,1,100
Daimlerova,,1,100
Dalesov,,1,100
Dalešická,,1,100
Daliborka,,1,100
Daliborova,,1,100
Daliborova stezka,,1,100
Dalimilova,,1,100
Daliměřická,,1,100
Dalovická,,1,100
Dalovská,,1,100
Damilská,,1,100
Dana Bartoše,,1,100
Dandova,,1,100
Danešova,,1,100
Danielova,,1,100
Danihelkova,,1,100
Danižská,,1,100
Dany Medřické,,1,100
Dančí,,1,100
Darovaná,,1,100
Daroňova,,1,100
Darwinova,,1,100
Daskabát,,1,100
Dasnická,,1,100
Datyňská,,1,100
Daunova,,1,100
Davidovičova,,1,100
Davídkova,,1,100
Dačická,,1,100
Dačického,,1,100
Dačického náměstí,,1,100
Daňkova,,1,100
Dašická,,1,100
Daškova,,1,100
Debrnická,,1,100
Debřská,,1,100
Dehtová,,1,100
Dehtínská,,1,100
Dejvická,,1,100
Delfínova,,1,100
Demelova,,1,100
Demlova,,1,100
Demokratické mládeže,,1,100
Demoliční,,1,100
Denisova,,1,100
Denisovo nábřeží,,1,100
Denisovo náměstí,,1,100
Denkova,,1,100
Dercsenyiho,,1,100
Derflanská,,1,100
Derkova,,1,100
Desatero,,1,100
Desenská,,1,100
Destinové,,1,100
Desátková,,1,100
Desátá,,1,100
Devadesátá,,1,100
Devonská,,1,100
Devotyho,,1,100
Devět křížů,,1,100
Devětsilová,,1,100
Dewetterova,,1,100
Deymova,,1,100
Dezortova,,1,100
Deštenská,,1,100
Deštná,,1,100
Dešťová,,1,100
Diamantová,,1,100
Dianina,,1,100
Dienzenhoferova,,1,100
Dillingerova,,1,100
Dily,,1,100
Dimitrovova,,1,100
Dinterova,,1,100
Diskařská,,1,100
Dismanova,,1,100
Distomonská,,1,100
Dittersdorfova,,1,100
Dittersova,,1,100
Dittrichova,,1,100
Divadelní,,1,100
Divadelní náměstí,,1,100
Divecká,,1,100
Diviznová,,1,100
Divišova,,1,100
Divišovická,,1,100
Divišovo náměstí,,1,100
Divišovská,,1,100
Divoká,,1,100
Divoká Šárka,,1,100
Djačukova,,1,100
Dlabačova,,1,100
Dlažební,,1,100
Dlažánky,,1,100
Dlouhomostecká,,1,100
Dlouhopolská,,1,100
Dlouhoveská,,1,100
Dlouhá,,1,100
Dlouhá Louka,,1,100
Dlouhá louka,,1,100
Dlouhá stezka,,1,100
Dlouhá třída,,1,100
Dlouhé Role,,1,100
Dlouhé díly,,1,100
Dlouhé hony,,1,100
Dlouhý kopec,,1,100
Dluhonská,,1,100
Dlužkova,,1,100
Dlážděná,,1,100
Dláždění,,1,100
Dlúhé,,1,100
Do Akátí,,1,100
Do Betléma,,1,100
Do Blatin,,1,100
Do Borovin,,1,100
Do Boroví,,1,100
Do Boru,,1,100
Do Brodců,,1,100
Do Buků,,1,100
Do Celbova dolu,,1,100
Do Chobotu,,1,100
Do Dolců,,1,100
Do Dolin,,1,100
Do Dolnic,,1,100
Do Dolů,,1,100
Do Dubin,,1,100
Do Dubče,,1,100
Do Dědiny,,1,100
Do Grundů,,1,100
Do Habřin,,1,100
Do Haček,,1,100
Do Hlinek,,1,100
Do Hlinišť,,1,100
Do Horní,,1,100
Do Humen I,,1,100
Do Humen II,,1,100
Do Humen III,,1,100
Do Humen IV,,1,100
Do Humen V,,1,100
Do Humen VI,,1,100
Do Hůry,,1,100
Do Jasánek,,1,100
Do Jezírek,,1,100
Do Kaštan,,1,100
Do Klecánek,,1,100
Do Klukovic,,1,100
Do Končin,,1,100
Do Kopanin,,1,100
Do Kopce,,1,100
Do Kopečka,,1,100
Do Kotle,,1,100
Do Kouta,,1,100
Do Koutů,,1,100
Do Kytorek,,1,100
Do Křemší,,1,100
Do Lehovic,,1,100
Do Lesek,,1,100
Do Lesíka,,1,100
Do Lipin,,1,100
Do Loužku,,1,100
Do Luh,,1,100
Do Luk,,1,100
Do Lánů,,1,100
Do Mladého,,1,100
Do Nehvizdek,,1,100
Do Nového,,1,100
Do Ostrov,,1,100
Do Oříšků,,1,100
Do Panenek,,1,100
Do Parku,,1,100
Do Podkovy,,1,100
Do Pole,,1,100
Do Polí,,1,100
Do Potoka,,1,100
Do Potoků,,1,100
Do Potočin,,1,100
Do Průhonu,,1,100
Do Pískovny,,1,100
Do Roklí,,1,100
Do Rybníčků,,1,100
Do Růťáku,,1,100
Do Statku,,1,100
Do Stráně,,1,100
Do Strže,,1,100
Do Svahu,,1,100
Do Svépravic,,1,100
Do Sýkoří,,1,100
Do Višňovky,,1,100
Do Vozovny,,1,100
Do Vrchu,,1,100
Do Vršku,,1,100
Do Zahrad,,1,100
Do Zahrádek,,1,100
Do Zahrádek I,,1,100
Do Zahrádek Ⅰ,,1,100
Do Zámostí,,1,100
Do Zátiší,,1,100
Do hájků,,1,100
Do kopce,,1,100
Do kopečka,,1,100
Do kouta,,1,100
Do polí,,1,100
Do zahrad,,1,100
Do Údolí,,1,100
Do Újezda,,1,100
Do Čertous,,1,100
Do Čertovky,,1,100
Do Čtvrti,,1,100
Do Čížovky,,1,100
Do Špice,,1,100
Do Žlábek,,1,100
Do Žlábku,,1,100
Dobenínská,,1,100
Doberská,,1,100
Dobevská,,1,100
Dobešovice,,1,100
Dobešovská,,1,100
Dobiášova,,1,100
Dobnerova,,1,100
Dobratická,,1,100
Dobrkov,,1,100
Dobrkovická,,1,100
Dobrodružná,,1,100
Dobrohostova,,1,100
Dobromyslová,,1,100
Dobroměřická,,1,100
Dobropolská,,1,100
Dobroslavova,,1,100
Dobrovická,,1,100
Dobrovksého,,1,100
Dobrovodská,,1,100
Dobrovolného,,1,100
Dobrovolského,,1,100
Dobrovského,,1,100
Dobrovského náměstí,,1,100
Dobrovského sady,,1,100
Dobrovízská,,1,100
Dobročkov,,1,100
Dobročovická,,1,100
Dobrošovská,,1,100
Dobrušská,,1,100
Dobrá,,1,100
Dobrá - Vrchy,,1,100
Dobrá voda,,1,100
Dobřanovská,,1,100
Dobřanská,,1,100
Dobřejovická,,1,100
Dobřenická,,1,100
Dobřichovická,,1,100
Dobřichovská,,1,100
Dobřánky,,1,100
Dobříčská,,1,100
Dobříšská,,1,100
Dobšická,,1,100
Dobšova,,1,100
Doerellova,,1,100
Dohalická,,1,100
Dohalského,,1,100
Dohnalova,,1,100
Dohnálkova,,1,100
Dokoupilova,,1,100
Doksanská,,1,100
Doktora Beneše,,1,100
Doktora Františka Kuny,,1,100
Doktora Hrubého,,1,100
Doktora Jurenky,,1,100
Doktora Jánského,,1,100
Doktora Paula,,1,100
Doktora Reyla,,1,100
Doktora Růžičky,,1,100
Doktora Strusky,,1,100
Doktora Votočky,,1,100
Doktora Zikmunda Wintra,,1,100
Dol. chalupy,,1,100
Dolanská,,1,100
Dolanský konec,,1,100
Dolcovská,,1,100
Dolecká,,1,100
Dolejšek,,1,100
Dolejškova,,1,100
Dolejšova,,1,100
Dolejší,,1,100
Dolensko,,1,100
Dolení,,1,100
Dolečka,,1,100
Dolečky I,,1,100
Dolečky II,,1,100
Doležalova,,1,100
Doležalovo nám.,,1,100
Doleželova,,1,100
Doležálkova,,1,100
Dolina,,1,100
Dolinka,,1,100
Doliny,,1,100
Dolnice,,1,100
Dolnická,,1,100
Dolnobranská,,1,100
Dolnobřežanská,,1,100
Dolnocholupická,,1,100
Dolnohradební,,1,100
Dolnojirčanská,,1,100
Dolnokralovická,,1,100
Dolnokrčská,,1,100
Dolnokubínská,,1,100
Dolnokřeslická,,1,100
Dolnomlýnská,,1,100
Dolnoměcholupská,,1,100
Dolnoměstská,,1,100
Dolnonádražní,,1,100
Dolnopleská,,1,100
Dolnopolní,,1,100
Dolnopočernická,,1,100
Dolnostudénská,,1,100
Dolnoveská,,1,100
Dolnozahradská,,1,100
Dolny,,1,100
Dolní,,1,100
Dolní Bašta,,1,100
Dolní Bohušice,,1,100
Dolní Brána,,1,100
Dolní Chaloupky,,1,100
Dolní Dráhy,,1,100
Dolní Farní,,1,100
Dolní Hlinky,,1,100
Dolní Hluboká,,1,100
Dolní Jasenka,,1,100
Dolní Kamenná,,1,100
Dolní Kasárna,,1,100
Dolní Konec,,1,100
Dolní Kroupná,,1,100
Dolní Krčmy,,1,100
Dolní Luční,,1,100
Dolní Maršov,,1,100
Dolní Mlýnská,,1,100
Dolní Nouzov,,1,100
Dolní Násepní,,1,100
Dolní Náves,,1,100
Dolní Němče,,1,100
Dolní Palava,,1,100
Dolní Papšíkov,,1,100
Dolní Paseky,,1,100
Dolní Pláňava,,1,100
Dolní Podvinohradí,,1,100
Dolní Průhon,,1,100
Dolní Předměstí,,1,100
Dolní Rokytnice,,1,100
Dolní Rybářská,,1,100
Dolní Stupice,,1,100
Dolní Sídliště,,1,100
Dolní Ulice,,1,100
Dolní Ulička,,1,100
Dolní Valy,,1,100
Dolní Vltavice,,1,100
Dolní Vrchovany,,1,100
Dolní Zádvoří,,1,100
Dolní Zájezd,,1,100
Dolní baráky,,1,100
Dolní brána,,1,100
Dolní cesta,,1,100
Dolní dědina,,1,100
Dolní hejčínská,,1,100
Dolní hájek,,1,100
Dolní kolonie,,1,100
Dolní konec,,1,100
Dolní louky,,1,100
Dolní nábřeží,,1,100
Dolní náměstí,,1,100
Dolní náměstíčko,,1,100
Dolní náves,,1,100
Dolní promenáda,,1,100
Dolní příkopy,,1,100
Dolní schody,,1,100
Dolní selská,,1,100
Dolní valy,,1,100
Dolní vejpustek,,1,100
Dolní vodní brána,,1,100
Dolní Úlehla,,1,100
Dolní úvoz,,1,100
Dolní Česká,,1,100
Dolní řadová,,1,100
Dolní řádky,,1,100
Dolní žleb,,1,100
Dolníky,,1,100
Dolomitová,,1,100
Dolská,,1,100
Doly,,1,100
Dolákova,,1,100
Dolánecká,,1,100
Dolánky,,1,100
Dolík,,1,100
Domamyslická,,1,100
Domaninská,,1,100
Domanovická,,1,100
Domašínská,,1,100
Domažlická,,1,100
Domažlické předměstí,,1,100
Domečkova,,1,100
Dominika Zafouka,,1,100
Dominikánská,,1,100
Dominikánské náměstí,,1,100
Dominova,,1,100
Dominínská,,1,100
Domkařská,,1,100
Domkovská,,1,100
Domky,,1,100
Domkářská,,1,100
Domluvilova,,1,100
Domoradická,,1,100
Domova mládeže,,1,100
Domovina,,1,100
Domovská,,1,100
Domácí,,1,100
Donatellova,,1,100
Donovalská,,1,100
Donská,,1,100
Donátova,,1,100
Donínská,,1,100
Dopplerova,,1,100
Dopravní,,1,100
Dopraváků,,1,100
Dornych,,1,100
Dostalové,,1,100
Dostihová,,1,100
Dostojevského,,1,100
Dostála Bystřiny,,1,100
Dostálova,,1,100
Doubecká,,1,100
Doubek,,1,100
Doubická,,1,100
Doubicova,,1,100
Doubova,,1,100
Doubravecká,,1,100
Doubravická,,1,100
Doubravská,,1,100
Doubravského,,1,100
Doubravínova,,1,100
Doubravčická,,1,100
Doubská,,1,100
Doubí,,1,100
Douchova,,1,100
Doudlebská,,1,100
Doudova,,1,100
Doupovská,,1,100
Došlíkova,,1,100
Dožínková,,1,100
Dr. A. Dvořáka,,1,100
Dr. A. Hejny,,1,100
Dr. A. M. Píši,,1,100
Dr. A. Stojana,,1,100
Dr. Absolona,,1,100
Dr. Alberta Pražáka,,1,100
Dr. Ant. Hobzy,,1,100
Dr. Antonína Dvořáka,,1,100
Dr. Antonína Vaculíka,,1,100
Dr. B. Šmerala,,1,100
Dr. Baizy,,1,100
Dr. Bartůňka,,1,100
Dr. Beneše,,1,100
Dr. Bezděka,,1,100
Dr. Buděšínského,,1,100
Dr. Bukovského,,1,100
Dr. Bureše,,1,100
Dr. Březiny,,1,100
Dr. Chlumského,,1,100
Dr. Chmelaře,,1,100
Dr. Cinka,,1,100
Dr. Davida Bechera,,1,100
Dr. Drbálka,,1,100
Dr. Drože,,1,100
Dr. E. Beneše,,1,100
Dr. Ed. Beneše,,1,100
Dr. Emila Axmana,,1,100
Dr. Engla,,1,100
Dr. F. L. Riegra,,1,100
Dr. F. Topky,,1,100
Dr. Fikejze,,1,100
Dr. Filipa,,1,100
Dr. Foustky,,1,100
Dr. Františka Škrdleho,,1,100
Dr. Glazera,,1,100
Dr. Grudy,,1,100
Dr. Holubce,,1,100
Dr. Holého,,1,100
Dr. Honsů,,1,100
Dr. Horáka,,1,100
Dr. Horákové,,1,100
Dr. Hořice,,1,100
Dr. Hrubého,,1,100
Dr. Ignáce Horníčka,,1,100
Dr. J. B. Foerstera,,1,100
Dr. J. Baráka,,1,100
Dr. J. Ezopa,,1,100
Dr. Jahna,,1,100
Dr. Jana Deyla,,1,100
Dr. Jana Malíka,,1,100
Dr. Janatky,,1,100
Dr. Janského,,1,100
Dr. Janáčka,,1,100
Dr. Jiřího Fifky,,1,100
Dr. Jiřího Procházky,,1,100
Dr. Joklíka,,1,100
Dr. Jánského,,1,100
Dr. K. Chmelenského,,1,100
Dr. K. Englera,,1,100
Dr. K. Tesaře,,1,100
Dr. K. Tučka,,1,100
Dr. Kachníka,,1,100
Dr. Karbusického,,1,100
Dr. Klimeše,,1,100
Dr. Kocourka,,1,100
Dr. Kolaříka,,1,100
Dr. Konarovského,,1,100
Dr. Konečného,,1,100
Dr. Kralerta,,1,100
Dr. Kramáře,,1,100
Dr. Kryšpína,,1,100
Dr. Kudely,,1,100
Dr. L. Quise,,1,100
Dr. Loubala,,1,100
Dr. Lukášové,,1,100
Dr. M. Horákové,,1,100
Dr. M. Tyrše,,1,100
Dr. Malého,,1,100
Dr. Mareše,,1,100
Dr. Marodyho,,1,100
